product_id,product_sku,product_name,current_price,data_id,product_brand,category,product_link,product_image_link,original_price,discount_pct,rating_pct,number_of_reviews,page
17465704,3751196337728,Smart Tivi LG 4K 55 inch 55UM7300PTA,9679000,17465701,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-55-inch-55um7300pta-p17465701.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/af/a3/01/d768b2233f4e79b57e3927a65c3fc33a.jpg,17900000,46.0,92.0,141,1
17465730,4992087551949,Smart Tivi LG 4K 55 inch 55UM7100PTA,8888000,17465729,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-55-inch-55um7100pta-p17465729.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/80/6a/aee29e8aa13c3702573e809cd9f92dd9.jpg,18400000,52.0,90.0,76,1
12715176,6995252897925,Smart Tivi Samsung 4K 55 inch UA55RU7100,8990000,12715175,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-55-inch-ua55ru7100-p12715175.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/62/ce/2f483468ec7ef4a10078196a6f893ba8.jpg,18490000,51.0,90.0,73,1
12713529,2343669102233,Smart Tivi Samsung 4K 50 inch UA50RU7100,8169000,12713528,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-50-inch-ua50ru7100-p12713528.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ab/71/1c/83e2fd609638a910298c4ef7c5665850.jpg,15900000,49.0,88.0,83,1
24787087,6146318198535,Smart Tivi LG Full HD 43 inch 43LM5700PTC,5759900,24787086,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-full-hd-43-inch-43lm5700ptc-p24787086.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/62/95/10/4c398ea633e656d39abf5881387ef15d.jpg,9900000,42.0,90.0,44,1
296582,8900737715616,Smart Tivi Toshiba Full HD 40 inch 40L5650,4139000,562469,Toshiba,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-toshiba-full-hd-40-inch-40l5650-p562469.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/90/3f/99/c0384ac5b637f916996b6b671632b5c2.jpg,7890000,48.0,86.0,81,1
15647650,5432009175840,Smart Tivi Sony Full HD 43 inch KDL-43W660G,6990000,15647648,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sony-full-hd-43-inch-kdl-43w660g-p15647648.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a3/87/f7/3a8eebdcdc14b578a50530d73c629cb2.jpg,10900000,36.0,90.0,18,1
7967533,3423195029118,Smart Tivi Samsung 4K 55 inch UA55NU7090,9690000,3665301,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-55-inch-ua55nu7090-p3665301.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a5/bd/5c/a8cf273bb33c67d409881164119782fa.jpg,20990000,54.0,84.0,145,1
17465700,7075550450615,Smart Tivi LG 4K 43 inch 43UM7300PTA,7090000,17465699,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-43-inch-43um7300pta-p17465699.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/90/cb/4f/ca8b17df604b265bae22d980a0f7971c.jpg,11400000,38.0,88.0,39,1
15647649,8800350667166,Android Tivi Sony 4K 49 inch KD-49X8000G,11079000,15647647,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-49-inch-kd-49x8000g-p15647647.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/4c/85/968fac9e3683c9dce626bd6334318f6d.jpg,19900000,44.0,84.0,24,1
15647654,7835228354559,Android Tivi Sony 4K 55 inch KD-55X8000G,13790000,15647653,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-55-inch-kd-55x8000g-p15647653.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/4c/85/b201ea87045e9e4515e9a3b4f4fe4e3b.jpg,24900000,45.0,90.0,31,1
14934074,3137899452553,Smart Tivi Sony 4K 55 inch KD-55X7000G,11490000,14934073,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sony-4k-55-inch-kd-55x7000g-p14934073.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/c3/0d/a9b5ef2487cb444906d4544752f3608c.jpg,21900000,48.0,84.0,46,1
296584,8903019959753,Smart Tivi Toshiba HD 32 inch 32L5650,2989000,562471,Toshiba,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-toshiba-hd-32-inch-32l5650-p562471.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2d/25/f4/e23f7fe1e4c1f873c90f117b2f67a474.jpg,6490000,54.0,76.0,25,1
15647655,1716754648267,Android Tivi Sony 4K 43 inch KD-43X8000G,8699000,15647652,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-43-inch-kd-43x8000g-p15647652.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/4c/85/875d317bf6d18617bb578d7d8671fff6.jpg,14900000,42.0,84.0,33,1
2246341,2112013015716,Smart Tivi Samsung Full HD 40 inch UA40J5250D,4919000,2246339,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-full-hd-40-inch-ua40j5250d-p2246339.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/8d/40/a3afdd8e831ed44e250e0375a193d75d.jpg,11500000,57.0,68.0,45,1
49089542,8389904240739,Tivi LED Sharp HD 32 inch 2T-C32BD1X,2590000,49089541,Sharp,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-sharp-hd-32-inch-2t-c32bd1x-p49089541.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/75/cb/ff/429dcb6a786f0e9621be8e1206a8807b.jpg,5490000,53.0,92.0,32,1
17465722,8169064231101,Smart Tivi LG 4K 55 inch 55UM7400PTA,10990000,17465721,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-55-inch-55um7400pta-p17465721.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/21/0b/071df41875dd4b512a6ff144f6fecc73.jpg,19900000,45.0,92.0,103,1
3248793,8674829422507,Smart Tivi Samsung HD 32 inch UA32N4300A,3939000,3248791,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-hd-32-inch-ua32n4300a-p3248791.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b8/7b/73/56e242a87366e2f2ea1316a28b94b06a.jpg,7390000,47.0,90.0,54,1
17465712,8869062744862,Smart Tivi LG 4K 43 inch 43UM7400PTA,7779000,17465711,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-43-inch-43um7400pta-p17465711.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7d/1d/3a/c1c0afc3d1c5f26b2f332ed7e3c5b4d1.jpg,12400000,37.0,92.0,20,1
17487127,7692452967647,Smart Tivi OLED LG 4K 55 inch 55C9PTA,27419000,17487126,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//smart-tivi-oled-lg-4k-55-inch-55c9pta-p17487126.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/5a/19/7698adb6c175ebce54d80756504ee10d.jpg,54900000,50.0,98.0,10,1
33740553,9261459169774,Smart Tivi LG HD 32 inch 32LM570BPTC,4291100,33740550,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-hd-32-inch-32lm570bptc-p33740550.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/2e/fa/d5b9f27fe634c525061a730636c99894.JPG,6600000,35.0,90.0,12,1
15647660,6676381615450,Smart Tivi Sony Full HD 50 inch KDL-50W660G,8490000,15647659,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sony-full-hd-50-inch-kdl-50w660g-p15647659.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0f/f4/a7/52c8969e7eeb16209a06cdb9a943da21.jpg,13900000,39.0,80.0,6,1
17493953,3756275782376,Smart Tivi LG 4K 49 inch 49SM8100PTA,11990000,17493952,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-49-inch-49sm8100pta-p17493952.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/a0/18/98fd5e857f9c7de0b27b73b268e7dfb9.jpg,20900000,43.0,98.0,28,1
9979336,6666305681784,Smart Tivi TCL 4K 55 inch L55P65-UF,7790000,9979335,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-tcl-4k-55-inch-l55p65-uf-p9979335.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/f0/15/34492ff47b908e11e51cde9453834847.jpg,13990000,44.0,86.0,66,1
57214272,1745866066959,Smart Tivi Sony 4K 65 inch KD-65X7000G,17759000,19552942,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sony-4k-65-inch-kd-65x7000g-p19552942.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/88/83/50/e2d6da842fac9c23e1cab399de08088d.jpg,36900000,52.0,90.0,12,1
11713903,1090589142214,Smart Tivi Samsung 4K 43 inch UA43RU7200,7764500,11656300,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-4k-43-inch-ua43ru7200-p11656300.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bd/0c/e8/358a83a8fa2df84cfa5e497752f1c2c8.jpg,12900000,40.0,84.0,12,1
17493955,7629364066328,Smart Tivi LG 4K 55 inch 55SM8100PTA,14390000,17493954,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-55-inch-55sm8100pta-p17493954.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/eb/93/2b/d1ed5d72147a3483575a83549406b226.jpg,26900000,47.0,96.0,11,1
49398763,1214213822307,Android Tivi Vsmart 4K 50 inch 50KD6800,8390000,45881743,Vsmart,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-vsmart-4k-50-inch-50kd6800-p45881743.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/32/79/3609ff437a24904c1538afd35233d780.jpg,10300000,19.0,92.0,12,1
2075249,8029795438098,Smart Tivi Samsung 4K 65 inch UA65NU7400,15890000,2063175,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-65-inch-ua65nu7400-p2063175.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/77/6f/be/5b8a19928a745c3a4e44218b2b48de09.jpg,50900000,69.0,90.0,14,1
46904838,8308384666785,Smart Tivi QLED Samsung 4K 43 inch QA43Q65RA,14900000,11616105,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-43-inch-qa43q65ra-p11616105.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/46/da/0f/4f616b619672b993115c3e637b8fb500.jpg,17400000,14.0,88.0,11,1
36453924,1341420486166,Smart Tivi Samsung 4K 70 inch UA70RU7200,17990000,35933885,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-70-inch-ua70ru7200-p35933885.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/00/7f/be/735cfff6842390b5bc1de7a9af6e1d0f.jpg,32990000,45.0,80.0,8,1
303100,8903573261064,Tivi LED Asanzo HD 25 inch 25S200T2,1998900,567976,Asanzo,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-asanzo-hd-25-inch-25s200t2-p567976.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9f/a1/cc/19c98c44335ebd8b0722ee549f88b1d2.jpg,2990000,33.0,80.0,13,1
43176315,1761752144617,Smart Tivi TCL 4K 65 inch L65P65-UF,14390000,6771887,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-tcl-4k-65-inch-l65p65-uf-p6771887.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/88/d2/ce/c11dd03fc8feb29cc4dbaa9639a238d5.jpg,22590000,36.0,94.0,20,1
2245027,1106267040885,Smart Tivi Samsung Full HD 49 inch UA49N5500A,7490000,2245025,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-full-hd-49-inch-ua49n5500a-p2245025.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/89/6e/3514a8d6f219f78b00d8215c2f99a53f.jpg,13130000,43.0,88.0,15,1
54029520,3968883920891,Android Tivi Sony 4K 55 inch KD-55X7500H,13690000,54029519,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-55-inch-kd-55x7500h-p54029519.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/a7/a8/2fa168e891de57870252ccbe787aba7b.jpg,20450000,33.0,0.0,0,1
3657061,4356284919504,Tivi LED Samsung HD 32 inch UA32N4000A,3190000,3657059,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-samsung-hd-32-inch-ua32n4000a-p3657059.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4a/cf/7b/0304d7919936c0812c08901b114acb7a.jpg,6290000,49.0,88.0,42,1
13454848,8530499056759,Smart Tivi Samsung 4K 65 inch UA65RU7100,14650000,12723797,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-65-inch-ua65ru7100-p12723797.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ab/71/1c/2347a9b5b9807a93984753b1b60a9d54.jpg,32990000,56.0,86.0,23,1
2075245,8502881879628,Smart Tivi Cong Samsung 4K 55 inch UA55NU7500,13990000,2063171,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-cong-samsung-4k-55-inch-ua55nu7500-p2063171.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/bb/a1/8792c081af031ecbda644df99e4004ec.jpg,19838000,29.0,92.0,32,1
42084194,6414145667334,Smart Tivi Casper 4K 55 inch 55UG6000,7590000,42084193,Casper,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-casper-4k-55-inch-55ug6000-p42084193.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c9/53/e7/47bf9911f23094d856136be49b2b6984.jpg,12490000,39.0,88.0,16,1
32969523,5024770438875,Android Tivi Sony 4K 55 inch KD-55X8500G,18191000,14998949,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-sony-4k-55-inch-kd-55x8500g-p14998949.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fe/cb/27/363060090488e96bf16c646c55c9756f.jpg,34500000,47.0,90.0,4,1
56337620,7074603574841,Smart Tivi LG 4K 49 inch 49UM7100PTA,9390000,17465727,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-49-inch-49um7100pta-p17465727.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/fb/e8/9fd0efa54b71504a62b706544449f426.jpg,15900000,41.0,80.0,6,1
4738141,3297077216077,Smart Tivi Sharp Full HD 40 inch LC-40SA5500X,4490000,4738139,Sharp,Điện Tử - Điện Lạnh/Tivi/Internet Tivi,https://tiki.vn//smart-tivi-sharp-full-hd-40-inch-lc-40sa5500x-p4738139.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/a8/55/e390123209a30374f96ec5309f7ca346.jpg,7190000,38.0,88.0,39,1
17465716,4681813355479,Smart Tivi LG 4K 49 inch 49UM7300PTA,8690000,17465715,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-49-inch-49um7300pta-p17465715.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/75/d3/c6/ab86560f9b73ec2515d34d6b761e8f5a.jpg,16400000,47.0,100.0,4,1
198477,8908430760001,Internet Tivi Sony HD 32 inch KDL-32W600D,5833000,485171,Sony,Điện Tử - Điện Lạnh/Tivi/Internet Tivi,https://tiki.vn//internet-tivi-sony-hd-32-inch-kdl-32w600d-p485171.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f6/a8/ab/b425dc359ee6dbcda5be55d9e82aa63a.jpg,7564000,23.0,92.0,40,1
11713480,9457199550921,Smart Tivi Samsung 4K 49 inch UA49RU8000,9449000,11713479,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-4k-49-inch-ua49ru8000-p11713479.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e5/eb/cd/0f8a08b8dee1af94bd70929cc3d79025.jpg,20900000,55.0,90.0,22,1
50702918,6450928633349,Smart Tivi Samsung 4K 55 inch UA55TU7000,11700000,50702917,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-55-inch-ua55tu7000-p50702917.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/59/92/7e/e544f851e9bd9b24a9a14a8139bbdb93.jpg,15400000,24.0,74.0,3,1
11616104,3243542006759,Smart Tivi QLED Samsung 4K 49 inch QA49Q65RA,12290000,11616103,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-49-inch-qa49q65ra-p11616103.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/c2/09/bfc06d84523bf9a655d384fa535f357f.jpg,23900000,49.0,92.0,13,1
17323062,8015388375291,Smart Tivi Sharp HD 32 inch LC-32SA4500X,3390000,14349091,Sharp,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sharp-hd-32-inch-lc-32sa4500x-p14349091.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/26/37/9d/ba0b77dde0b42a10952092a949b19484.jpg,8000000,58.0,78.0,40,1
50421563,5045889091331,Smart Tivi Samsung 4K 50 inch UA50TU8500,12300000,50421561,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-50-inch-ua50tu8500-p50421561.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4f/53/c3/24d583e43f2b345dea3748adc4d056c8.jpg,16900000,27.0,0.0,0,2
50441293,6052167474372,Smart Tivi TCL HD 32 inch L32S6300,3490000,33740551,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-tcl-hd-32-inch-l32s6300-p33740551.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/85/23/466acebc950b779b17d41a68ec198c98.JPG,4690000,26.0,96.0,10,2
11714148,7155129826154,Smart Tivi Samsung 4K 50 inch UA50RU7400,9890000,11714147,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-4k-50-inch-ua50ru7400-p11714147.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dc/c1/8e/9d5f426212f672c08623389585493eca.jpg,18400000,46.0,84.0,10,2
48164583,2342875519736,Tivi LED Sharp Full HD 42 inch 2T-C42BG1X,4839000,47215212,Sharp,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//tivi-led-sharp-full-hd-42-inch-2t-c42bg1x-p47215212.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/fe/f1/9d20bd14ceaa28978b63b6ea489840f8.jpg,9000000,46.0,78.0,7,2
34567728,9931105507501,Android Tivi Sony 4K 65 inch KD-65X8000G,20599000,15647656,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-65-inch-kd-65x8000g-p15647656.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/4c/85/ce33554643c362291b0d7b7124e78d13.jpg,38900000,47.0,90.0,4,2
780056,8902655637667,Smart Tivi LG 4K 43 inch 43UJ750T,7490000,732475,LG,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-lg-4k-43-inch-43uj750t-p732475.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/cc/6f/1a/bddcfae10b1ae4877dee0d85d11a325e.jpg,17400000,57.0,90.0,111,2
17465703,7055040841697,Smart Tivi LG 4K 70 inch 70UM7300PTA,19290000,17465702,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-70-inch-70um7300pta-p17465702.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/e1/62/37517910e59503b57443639f4e87f5be.jpg,54900000,65.0,94.0,10,2
24787429,9501454957519,Tivi LED TCL HD 32 inch L32D3000,2589000,24787428,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-tcl-hd-32-inch-l32d3000-p24787428.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ed/28/44/e797e23a92fe565c911c846e2a461b68.jpg,3590000,28.0,82.0,50,2
50590606,6960250155100,Smart Tivi Samsung Full HD 43 inch UA43T6000,7300000,50590605,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-samsung-full-hd-43-inch-ua43t6000-p50590605.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/eb/80/9a/c07eb67eb11ac85ca087e4cf02588382.jpg,8900000,18.0,88.0,3,2
24786749,4563433251730,Smart Tivi TCL 4K 50 inch L50P65-UF,6149000,24786748,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-tcl-4k-50-inch-l50p65-uf-p24786748.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0a/d2/db/0c288eb123b42f1d05c41887db143580.jpg,9990000,38.0,90.0,20,2
17487137,7063117427507,Smart Tivi OLED LG 4K 55 inch 55B9PTA,25590000,17487136,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//smart-tivi-oled-lg-4k-55-inch-55b9pta-p17487136.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e9/ea/13/368f1e8f76fa62e670202f536265a7a0.jpg,54900000,53.0,100.0,1,2
24786357,2949524075478,Smart Tivi TCL 4K 43 inch L43P65-UF,5190000,24786356,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-tcl-4k-43-inch-l43p65-uf-p24786356.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/a4/f2/2cc1c1a7fda6e1653a60ab083e90f14a.jpg,7990000,35.0,100.0,2,2
34567821,1468054641294,Smart Tivi QLED Samsung 4K 65 inch QA65Q65RA,21480000,11616099,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-65-inch-qa65q65ra-p11616099.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/c2/09/f31d261b5dac6033fa3d3f220e6b5fde.jpg,51900000,59.0,96.0,24,2
49083170,2499491132891,Tivi LED Asanzo HD 32 inch 32T31,2490000,49083169,Asanzo,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-asanzo-hd-32-inch-32t31-p49083169.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/ff/5e/95e91785e2ca0fafd0066c237b79d697.jpg,3500000,29.0,80.0,4,2
49406620,6045670421629,Android Tivi Vsmart 4K 55 inch 55KD6800,9290000,45882440,Vsmart,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-vsmart-4k-55-inch-55kd6800-p45882440.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e9/5b/b0/97529308400293af65322c6ac41809db.png,11000000,16.0,70.0,2,2
56430535,6951337677554,Smart Tivi Casper Full HD 43 inch 43FG5100,4790000,52425776,Casper,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-casper-full-hd-43-inch-43fg5100-p52425776.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7b/5a/12/41f6b2da835b15433fac2e5f2c85d731.jpg,6390000,25.0,64.0,9,2
